student_token,term,academic_career,faculty_code,faculty_descr,academic_plan,academic_plan_descr,academic_plan_type,academic_plan_type_descr,academic_program,academic_program_descr,degree,degree_descr,admit_term,completion_term,degree_checkout_status_descr
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1420.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1210.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1410.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1310.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1140.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1120.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1110.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1220.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_949b352aa029510f43ae4d1d7cdc19160d489b64,1320.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1420.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1320.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1220.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1420.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1340.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1140.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1220.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1310.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1410.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1210.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1410.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1210.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1110.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1110.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1120.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1320.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1120.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1140.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1310.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_93d584bead3bbb73be10f2e219f25bf40f7bcd3e,1340.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1420.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1140.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1220.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1310.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1110.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1210.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1110.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1320.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1410.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1410.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1140.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1310.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1120.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1220.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1210.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1120.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_eb6c8964c79eb575becab4ff086080380f9d8be8,1320.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1110.0,1420.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1440.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1520.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1440.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1410.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1510.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1610.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1620.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1310.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1620.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1310.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1420.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1320.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1520.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1610.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_bd191d8aa1b7c767eaefd85d33b6335fd25d2d82,1320.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1320.0,UGRD,2.0,BIZ,1502ANGSPL,UTown College Prog-CAPT,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1420.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1220.0,UGRD,2.0,BIZ,1502ANGSPL,UTown Residential Prog-Angsana,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1320.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1310.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1510.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1310.0,UGRD,2.0,BIZ,1502ANGSPL,UTown College Prog-CAPT,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1520.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1410.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1210.0,UGRD,2.0,BIZ,1502ANGSPL,UTown Residential Prog-Angsana,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1520.0,UGRD,2.0,BIZ,1800NSVSPL,NOC Program - Silicon Valley,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1220.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1210.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_345906940ce8a94cd879c2e4354724e1bff7712b,1510.0,UGRD,2.0,BIZ,1800NSVSPL,NOC Program - Silicon Valley,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1210.0,1520.0,Degree Awarded
mk_e377e4d5ed0c7573591771a807f23155902c80f3,1410.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1310.0,1420.0,Degree Awarded
mk_e377e4d5ed0c7573591771a807f23155902c80f3,1420.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1310.0,1420.0,Degree Awarded
mk_e377e4d5ed0c7573591771a807f23155902c80f3,1310.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1310.0,1420.0,Degree Awarded
mk_e377e4d5ed0c7573591771a807f23155902c80f3,1320.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1310.0,1420.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1410.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1320.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1510.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1310.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1210.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1340.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1420.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1220.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_f1dbef62fda4763ba050e436730f7165aebeddc5,1520.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1520.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1020.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1110.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1410.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1310.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1210.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1010.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1140.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1310.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1220.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1110.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
mk_41a8f0fc9154baeb4771d8f5f363fb864efeb93f,1120.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1410.0,Degree Awarded
